"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_FO|844790","844790","SENSEX24SEP79100CE",,"0.0","2024-09-27","79100","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844791","844791","BANKEX24JUL62000PE",,"0.0","2024-07-29","62000","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844792","844792","SENSEX24SEP75400CE",,"0.0","2024-09-27","75400","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844793","844793","SENSEX24SEP77700CE",,"0.0","2024-09-27","77700","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844797","844797","BANKEX24AUG62400PE",,"0.0","2024-08-26","62400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844799","844799","SENSEX24SEP77100PE",,"0.0","2024-09-27","77100","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844800","844800","SENSEX24SEP79400PE",,"0.0","2024-09-27","79400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844801","844801","SENSEX24SEP73400PE",,"0.0","2024-09-27","73400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844802","844802","SENSEX24SEP75700PE",,"0.0","2024-09-27","75700","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844803","844803","SENSEX24SEP78700CE",,"0.0","2024-09-27","78700","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844805","844805","SENSEX24SEP81100PE",,"0.0","2024-09-27","81100","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844807","844807","BANKEX24AUG62300CE",,"0.0","2024-08-26","62300","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844812","844812","SENSEX24SEP79300CE",,"0.0","2024-09-27","79300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844813","844813","BANKEX24JUL62200PE",,"0.0","2024-07-29","62200","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844814","844814","SENSEX24SEP73300CE",,"0.0","2024-09-27","73300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844815","844815","SENSEX24SEP75600CE",,"0.0","2024-09-27","75600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844820","844820","SENSEX24SEP77300PE",,"0.0","2024-09-27","77300","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844821","844821","SENSEX24SEP79600PE",,"0.0","2024-09-27","79600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844823","844823","SENSEX24SEP73600PE",,"0.0","2024-09-27","73600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844824","844824","SENSEX24SEP75900PE",,"0.0","2024-09-27","75900","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844825","844825","BANKEX24JUL62100CE",,"0.0","2024-07-29","62100","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844826","844826","SENSEX24SEP74300CE",,"0.0","2024-09-27","74300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844828","844828","SENSEX24SEP76600CE",,"0.0","2024-09-27","76600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844829","844829","SENSEX24SEP78900CE",,"0.0","2024-09-27","78900","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844830","844830","SENSEX24SEP81300PE",,"0.0","2024-09-27","81300","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844833","844833","BANKEX24AUG62500CE",,"0.0","2024-08-26","62500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844835","844835","SENSEX24SEP77200CE",,"0.0","2024-09-27","77200","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844837","844837","BANKEX24JUL62400PE",,"0.0","2024-07-29","62400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844838","844838","SENSEX24SEP73500CE",,"0.0","2024-09-27","73500","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844839","844839","SENSEX24SEP76900PE",,"0.0","2024-09-27","76900","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844840","844840","SENSEX24SEP81200CE",,"0.0","2024-09-27","81200","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844842","844842","SENSEX24SEP75200PE",,"0.0","2024-09-27","75200","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844843","844843","SENSEX24SEP77500PE",,"0.0","2024-09-27","77500","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844844","844844","SENSEX24SEP73800PE",,"0.0","2024-09-27","73800","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844845","844845","SENSEX24SEP78200CE",,"0.0","2024-09-27","78200","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844848","844848","BANKEX24JUL62300CE",,"0.0","2024-07-29","62300","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844849","844849","SENSEX24SEP74500CE",,"0.0","2024-09-27","74500","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844850","844850","SENSEX24SEP76800CE",,"0.0","2024-09-27","76800","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844853","844853","SENSEX24SEP80800CE",,"0.0","2024-09-27","80800","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844855","844855","SENSEX24SEP78500PE",,"0.0","2024-09-27","78500","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844858","844858","SENSEX24SEP74800PE",,"0.0","2024-09-27","74800","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844860","844860","BANKEX24AUG62100PE",,"0.0","2024-08-26","62100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844862","844862","SENSEX24SEP79100PE",,"0.0","2024-09-27","79100","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844863","844863","SENSEX24SEP75400PE",,"0.0","2024-09-27","75400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1172544","1172544","SENSEX24AUG74000CE",,"0.0","2024-08-30","74000","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844865","844865","SENSEX24SEP76100CE",,"0.0","2024-09-27","76100","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844866","844866","SENSEX24SEP78400CE",,"0.0","2024-09-27","78400","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1172547","1172547","SENSEX24AUG76300CE",,"0.0","2024-08-30","76300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844869","844869","BANKEX24JUL62500CE",,"0.0","2024-07-29","62500","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844870","844870","SENSEX24SEP74700CE",,"0.0","2024-09-27","74700","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844871","844871","BANKEX24AUG62000CE",,"0.0","2024-08-26","62000","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844875","844875","SENSEX24SEP74100PE",,"0.0","2024-09-27","74100","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844876","844876","SENSEX24SEP76400PE",,"0.0","2024-09-27","76400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844877","844877","SENSEX24SEP78700PE",,"0.0","2024-09-27","78700","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844881","844881","BANKEX24AUG62300PE",,"0.0","2024-08-26","62300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844885","844885","BANKEX24AUG61600CE",,"0.0","2024-08-26","61600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844886","844886","SENSEX24SEP76300CE",,"0.0","2024-09-27","76300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844887","844887","SENSEX24SEP78600CE",,"0.0","2024-09-27","78600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844891","844891","SENSEX24SEP74900CE",,"0.0","2024-09-27","74900","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844892","844892","SENSEX24SEP80300CE",,"0.0","2024-09-27","80300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844895","844895","BANKEX24AUG61900PE",,"0.0","2024-08-26","61900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844896","844896","BANKEX24JUL62100PE",,"0.0","2024-07-29","62100","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844897","844897","SENSEX24SEP74300PE",,"0.0","2024-09-27","74300","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844899","844899","SENSEX24SEP76600PE",,"0.0","2024-09-27","76600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844900","844900","SENSEX24SEP78900PE",,"0.0","2024-09-27","78900","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844902","844902","BANKEX24JUL61400CE",,"0.0","2024-07-29","61400","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844903","844903","BANKEX24AUG62500PE",,"0.0","2024-08-26","62500","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844904","844904","SENSEX24SEP80600PE",,"0.0","2024-09-27","80600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844909","844909","BANKEX24AUG61800CE",,"0.0","2024-08-26","61800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844910","844910","BANKEX24JUL62000CE",,"0.0","2024-07-29","62000","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844911","844911","SENSEX24SEP74200CE",,"0.0","2024-09-27","74200","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844912","844912","SENSEX24SEP76500CE",,"0.0","2024-09-27","76500","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844913","844913","SENSEX24SEP78800CE",,"0.0","2024-09-27","78800","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844914","844914","SENSEX24SEP81200PE",,"0.0","2024-09-27","81200","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844915","844915","BANKEX24JUL61700PE",,"0.0","2024-07-29","61700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844916","844916","SENSEX24SEP80500CE",,"0.0","2024-09-27","80500","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844919","844919","SENSEX24SEP78200PE",,"0.0","2024-09-27","78200","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844921","844921","BANKEX24JUL62300PE",,"0.0","2024-07-29","62300","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844922","844922","SENSEX24SEP74500PE",,"0.0","2024-09-27","74500","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844923","844923","SENSEX24SEP76800PE",,"0.0","2024-09-27","76800","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844925","844925","BANKEX24JUL61600CE",,"0.0","2024-07-29","61600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1172606","1172606","SENSEX24AUG70300CE",,"0.0","2024-08-30","70300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1172609","1172609","SENSEX24AUG72600CE",,"0.0","2024-08-30","72600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844931","844931","SENSEX24SEP74400CE",,"0.0","2024-09-27","74400","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1172612","1172612","SENSEX24AUG74900CE",,"0.0","2024-08-30","74900","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844933","844933","BANKEX24JUL61900PE",,"0.0","2024-07-29","61900","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844935","844935","BANKEX24AUG61400PE",,"0.0","2024-08-26","61400","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844936","844936","SENSEX24SEP80700CE",,"0.0","2024-09-27","80700","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844939","844939","SENSEX24SEP76100PE",,"0.0","2024-09-27","76100","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844940","844940","SENSEX24SEP78400PE",,"0.0","2024-09-27","78400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844942","844942","SENSEX24SEP74700PE",,"0.0","2024-09-27","74700","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844945","844945","SENSEX24SEP80100PE",,"0.0","2024-09-27","80100","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|844946","844946","BANKEX24JUL61800CE",,"0.0","2024-07-29","61800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|844950","844950","SENSEX24SEP78300CE",,"0.0","2024-09-27","78300","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844952","844952","SENSEX24SEP74600CE",,"0.0","2024-09-27","74600","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844953","844953","SENSEX24SEP76900CE",,"0.0","2024-09-27","76900","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|844957","844957","BANKEX24AUG61600PE",,"0.0","2024-08-26","61600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|844958","844958","SENSEX24SEP80900CE",,"0.0","2024-09-27","80900","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1139927","1139927","SENSEX5024AUG23200PE",,"0.0","2024-08-29","23200","0.05","25","OPTIDX","PE","BSE_FO"
"BSE_FO|845035","845035","SENSEX24AUG81400PE",,"0.0","2024-08-30","81400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845070","845070","BANKEX24JUL62700CE",,"0.0","2024-07-29","62700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845075","845075","SENSEX24AUG81500CE",,"0.0","2024-08-30","81500","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1172790","1172790","SENSEX24AUG78000PE",,"0.0","2024-08-30","78000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845115","845115","BANKEX24AUG62700PE",,"0.0","2024-08-26","62700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845128","845128","SENSEX24SEP81400PE",,"0.0","2024-09-27","81400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845132","845132","BANKEX24AUG62600CE",,"0.0","2024-08-26","62600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845153","845153","BANKEX24AUG62800CE",,"0.0","2024-08-26","62800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845161","845161","BANKEX24JUL62700PE",,"0.0","2024-07-29","62700","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845167","845167","SENSEX24SEP81500CE",,"0.0","2024-09-27","81500","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|845168","845168","SENSEX24AUG81500PE",,"0.0","2024-08-30","81500","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1172850","1172850","SENSEX24AUG72000PE",,"0.0","2024-08-30","72000","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845178","845178","BANKEX24JUL62600CE",,"0.0","2024-07-29","62600","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|1172859","1172859","SENSEX24AUG74300PE",,"0.0","2024-08-30","74300","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|1172867","1172867","SENSEX24AUG76600PE",,"0.0","2024-08-30","76600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845203","845203","BANKEX24JUL62800CE",,"0.0","2024-07-29","62800","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845221","845221","SENSEX24JUL81400PE",,"0.0","2024-07-26","81400","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845222","845222","BANKEX24AUG62600PE",,"0.0","2024-08-26","62600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845245","845245","BANKEX24AUG62800PE",,"0.0","2024-08-26","62800","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|1172931","1172931","SENSEX24AUG70600PE",,"0.0","2024-08-30","70600","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845257","845257","SENSEX24SEP81500PE",,"0.0","2024-09-27","81500","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845259","845259","SENSEX24JUL81500CE",,"0.0","2024-07-26","81500","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1172940","1172940","SENSEX24AUG72900PE",,"0.0","2024-08-30","72900","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845261","845261","BANKEX24AUG62700CE",,"0.0","2024-08-26","62700","0.05","15","OPTIDX","CE","BSE_FO"
"BSE_FO|845268","845268","BANKEX24JUL62600PE",,"0.0","2024-07-29","62600","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845273","845273","SENSEX24SEP81400CE",,"0.0","2024-09-27","81400","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|845298","845298","BANKEX24JUL62800PE",,"0.0","2024-07-29","62800","0.05","15","OPTIDX","PE","BSE_FO"
"BSE_FO|845363","845363","SENSEX24JUL81500PE",,"0.0","2024-07-26","81500","0.05","10","OPTIDX","PE","BSE_FO"
"BSE_FO|845380","845380","SENSEX24JUL81400CE",,"0.0","2024-07-26","81400","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|845384","845384","SENSEX24AUG81400CE",,"0.0","2024-08-30","81400","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|1140329","1140329","SENSEX5024AUG24550CE",,"0.0","2024-08-29","24550","0.05","25","OPTIDX","CE","BSE_FO"
"BSE_FO|845491","845491","SENSEX24SEP73200CE",,"0.0","2024-09-27","73200","0.05","10","OPTIDX","CE","BSE_FO"
"BSE_FO|845537","845537","SENSEX24SEP73200PE",,"0.0","2024-09-27","73200","0.05","10","OPTIDX","PE","BSE_FO"
